system:time_start,Sprawl_Zone_Core_mean,Sprawl_Zone_Core_std,Control_Zone_mean,Control_Zone_std
2017-10-24 10:55:02.159,,,,
2017-10-31 11:01:12.685,,,,
2017-11-01 10:52:41.575,,,,
2017-11-08 10:58:51.245,,,,
2017-11-09 10:55:00.636,,,,
2017-11-16 11:01:09.778,,,,
2017-11-17 10:52:37.854,8.57399509251607,0.34901593522817936,7.4136494519401825,0.675661311277858
2017-11-24 10:58:45.790,,,,
2017-11-25 10:54:55.895,5.985274808102212,0.6083692500865575,6.036857429909345,0.6817436122779227
2018-01-12 10:54:24.170,,,,
2018-01-19 11:00:28.591,5.6158214645378255,0.4827305185874118,4.992442408896167,0.5908576324833349
2018-01-28 10:54:08.962,,,,
2018-02-04 11:00:12.511,,,5.963307036541105,0.6503939936323585
2018-02-05 10:52:15.283,3.5937189089320656,0.5453779859064182,,
2018-02-12 10:58:23.993,6.5174832008403625,0.35114368229376136,5.406900684726046,0.5477222437577514
2018-02-13 10:53:55.685,,,,
2018-02-20 11:00:02.435,,,,
2018-02-21 10:52:09.707,,,,
2018-02-28 10:58:17.177,,,,
2018-03-08 10:59:51.842,,,,
2018-03-09 10:52:01.310,,,,
2018-03-16 10:58:07.895,,,,
2018-04-17 10:57:52.052,17.5181178411765,0.7270210137784109,13.882659177243164,0.5988643737400031
2018-04-18 10:53:05.135,24.931189936504886,1.0498599633035168,25.656972744845994,0.43798849647952853
2018-04-25 10:59:08.434,18.777479960504234,1.2307392729358761,16.98455288878757,0.6391879703719259
2018-04-26 10:51:36.422,18.000508972986697,0.5745917680670982,,
2018-05-03 10:57:43.317,,,15.442513985435394,
2018-05-04 10:52:47.450,23.34090621390162,1.4234745956057515,23.888849232673948,0.8538188210024459
2018-05-11 10:58:50.926,,,,
2018-05-19 10:57:32.346,30.44496416403363,0.9646327848084595,25.815428161404128,0.7762870146838287
2018-05-20 10:52:32.203,30.94729547810105,0.9486635539924423,25.737066664835886,1.1394618803348429
2018-05-27 10:58:36.411,,,,
2018-05-28 10:51:14.132,32.489435008184984,0.7960870281690361,29.05736157768815,1.003403883031883
2018-06-13 10:51:15.883,,,28.12960362654579,1.1725134856866937
2018-06-20 10:57:31.446,,,,
2018-06-21 10:51:59.087,29.070346912088237,0.6076543612814259,28.851743955498556,1.2997483294717147
2018-06-28 10:58:01.665,36.012399306493,1.0042980654236502,32.75349165160961,2.0816075116358443
2018-06-29 10:51:26.077,36.85804534809942,0.5275978613201564,34.13338967162285,1.3493921152863106
2018-07-06 10:57:40.545,38.43886871731095,1.3552851283745233,30.941094120787678,1.4571544675933688
2018-07-07 10:51:39.731,38.46182060365313,0.6038345912693979,35.53049233822918,1.280326356174212
2018-07-14 10:57:42.795,30.645239907383797,0.7444168522450038,36.66882151178083,2.419996229112828
2018-07-15 10:51:33.888,42.25994220113217,0.7485819765050346,40.192418901133294,1.6419853265078992
2018-07-22 10:57:47.373,,,,
2018-07-23 10:51:22.922,43.883279962912844,0.8202267496960922,40.657627364941106,2.3067592888527693
2018-07-31 10:51:41.116,35.08391973292417,0.8216869349826794,,
2018-08-07 10:57:56.151,41.84754196168069,0.717541017658616,39.640566291387,1.7050352228251493
2018-08-08 10:51:05.636,,,,
2018-08-23 10:58:04.336,,,,
2018-08-24 10:50:46.934,,,,
2018-08-31 10:56:49.024,,,27.28644919930234,1.477061266095902
2018-09-01 10:51:57.067,29.19712862513413,0.5300927249083593,27.795953853991698,1.4075489640045502
2018-09-09 10:50:26.591,,,,
2018-09-16 10:56:27.992,,,,
2018-09-17 10:52:01.535,30.422030678087904,0.3792949919777111,29.196027243807798,1.2760355537083803
2018-09-24 10:58:15.173,20.06920034957985,0.4707084311270843,18.865182294315083,0.9397048904440013
2018-09-25 10:50:04.703,19.71802391865094,0.6870220199999957,20.624658272521604,1.4167934077117808
2018-10-02 10:56:05.370,,,,
2018-10-03 10:52:09.074,,,,
2018-10-10 10:58:23.047,22.726605864033626,0.3814494485164266,23.598645434914385,0.8617930371090233
2018-10-11 10:49:41.121,20.64363509769626,0.4016985074119782,24.17112539658942,1.4748638244644567
2018-10-18 10:55:41.646,,,,
2018-10-19 10:52:15.458,16.39610377134114,0.34974409929732186,,
2018-10-26 10:58:28.215,,,11.302510174450166,0.5631911737692534
2018-10-27 10:49:19.724,,,9.88462966046239,1.243821513209225
2018-11-03 10:55:21.394,,,,
2018-11-04 10:52:19.102,,,,
2018-11-11 10:58:30.627,12.726680072100866,0.34850743707394155,12.672875820890425,0.4934263233754861
2018-11-12 10:48:58.267,14.770220154367092,0.01879910999991024,14.052899197098826,0.791490698872715
2018-11-19 10:54:58.941,,,,
2018-12-13 10:58:26.533,3.0649275060616556,0.4241161416999925,0.9426672770130808,0.5215790266514453
2019-01-14 10:58:24.907,7.516543582521031,0.2265752767137304,,
2019-01-15 10:47:10.452,,,,
2019-01-22 10:53:07.623,5.6834896999999955,,4.8435202363014,0.7845420196855483
2019-01-23 10:52:11.737,,,,
2019-01-30 10:58:20.912,3.6977028694117844,0.3930450281666902,2.744475009571939,0.5032887591718501
2019-01-31 10:46:39.354,,,2.033642243871282,0.6278846880055301
2019-02-07 10:52:38.092,8.618610448716243,0.36363877685899065,7.501876340000024,
2019-02-15 10:58:18.998,10.298861157628643,0.28590876227253054,10.086198640034262,0.5981023270306787
2019-02-23 10:52:09.266,13.058560577206732,0.24974033929370712,13.778242418904128,0.8194332885727337
2019-02-24 10:52:06.127,13.869947386845498,0.2829179209532437,13.719436346427948,0.7502958389667905
2019-03-04 10:45:41.588,,,,
2019-03-11 10:51:38.886,11.813590595275517,0.8588048743928662,11.175928301849495,0.6781373919646225
2019-03-20 10:45:10.293,,,,
2019-03-27 10:51:06.873,,,,
2019-03-28 10:51:57.235,,,,
2019-04-05 10:44:37.416,,,,
2019-04-12 10:50:33.270,,,,
2019-04-13 10:51:52.305,16.311738456401024,0.8438998243134715,14.747238438014517,1.083155027136083
2019-04-20 10:58:00.102,26.243685366386575,0.9909934746889897,26.340869896095885,0.7482078109498044
2019-04-21 10:44:02.762,26.455472708585344,1.4230791528303344,26.55636755891208,0.976410109705153
2019-04-28 10:49:57.835,,,,
2019-04-29 10:51:48.320,,,,
2019-05-06 10:58:02.856,,,,
2019-05-07 10:43:26.402,20.173776338984556,1.1061369100258516,19.388166220843175,1.1181565871842567
2019-05-14 10:49:20.717,18.136002939058294,1.4922981075345911,20.883790094092486,1.1973379273586024
2019-05-15 10:51:58.132,22.39612825158797,0.8556702261414729,19.99749299677102,0.8087162906913632
2019-05-22 10:58:13.097,,,,
2019-05-23 10:42:48.867,30.535264612996578,0.9255852148305035,29.14589301397057,1.5919548634135017
2019-05-30 10:48:45.141,22.018246432577335,0.5507302008266902,,
2019-06-16 10:52:13.648,,,24.91873138369933,0.8033870854307296
2019-06-23 10:58:26.695,,,,
2019-07-01 10:47:34.984,,,,
2019-07-02 10:52:18.236,,,31.587493123762485,1.691130916447469
2019-07-09 10:58:30.394,,,,
2019-07-10 10:41:03.390,,,,
2019-07-17 10:46:57.726,,,,
2019-07-25 10:58:34.813,41.71303958000002,0.9077244122012162,41.526407184263704,1.6108504761737739
2019-07-26 10:40:25.349,,,,
2019-08-02 10:46:19.130,,,,
2019-08-03 10:52:27.811,,,,
2019-08-11 10:39:46.042,,,,
2019-08-18 10:45:39.257,,,22.509245855960376,1.2429472812304614
2019-08-19 10:52:32.967,25.805448808550288,0.5708214400719055,,
2019-08-26 10:58:45.404,36.620946711764724,0.7160124193131329,35.88436474851029,1.5401247728402825
2019-08-27 10:39:05.491,36.46935904776373,0.7950434546552957,36.09995868609248,2.5531531882392557
2019-09-03 10:44:58.162,,,,
2019-09-04 10:52:36.162,25.112399554336044,0.4431586190551455,23.834867162832253,1.4164500699018678
2019-09-12 10:38:23.647,,,,
2019-09-19 10:44:15.684,28.324770694621876,0.8912567598002804,26.739453787773982,2.5634867856366004
